lp__,p2,p1,p0,sigma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,y.1,y.2,y.3,y.4,y.5,y.6,y.7,y.8,y.9,y.10,y.11,y.12,y.13,y.14,y.15,y.16,y.17,y.18,y.19,y.20,y.21,y.22,y.23,y.24,y.25,y.26,y.27,y.28,y.29,y.30,y.31,y.32,y.33,y.34,y.35,y.36,y.37,y.38,y.39,y.40,y.41,y.42,y.43,y.44,y.45,y.46,y.47,y.48,y.49,y.50,y.51,y.52,y.53,y.54,y.55,y.56,y.57,y.58,y.59,y.60,y.61,y.62,y.63,y.64,y.65,y.66,y.67,y.68,y.69,y.70,y.71,y.72,y.73,y.74,y.75,y.76,y.77,y.78,y.79,y.80,y.81,y.82,y.83,y.84,y.85,y.86,y.87,y.88,y.89,y.90,y.91,y.92,y.93,y.94,y.95,y.96,y.97,y.98,y.99,y.100,y.101,y.102
# Stepsize adaptation complete.
# eta = 1
0,4.98962,5.03567,5.05134,2.18046,-1.70704,-1.69996,-1.6985,-1.7743,-1.69931,-1.72756,-1.72725,-1.7135,-1.70091,-1.93235,-1.85062,-1.73914,-1.79421,-1.72211,-1.71052,-1.69993,-1.71109,-1.75012,-1.79173,-1.69854,-1.7495,-2.04132,-1.75539,-2.00394,-2.10734,-1.87986,-1.70871,-1.69877,-1.70025,-1.89271,-2.31894,-2.17952,-1.71944,-2.15104,-1.71575,-1.78847,-1.70756,-2.32804,-1.96227,-1.79316,-1.99643,-1.87517,-2.03439,-1.7519,-1.70223,-1.78814,-1.86095,-1.70991,-1.89327,-1.72009,-1.8366,-1.79085,-2.54485,-1.71969,-1.70516,-1.72433,-1.70154,-1.70005,-1.70721,-1.71398,-1.73756,-1.83831,-1.70446,-1.83092,-2.30813,-1.69946,-1.70477,-1.81513,-1.71271,-1.8937,-2.11421,-1.70357,-1.89392,-1.69852,-1.75446,-1.74629,-1.73117,-1.76945,-1.75657,-1.71781,-1.80947,-1.70582,-1.86025,-1.82917,-1.87324,-1.80007,-1.70243,-2.01288,-1.78045,-1.70316,-2.04884,-1.782,-1.77305,-1.75903,-1.75338,-1.74281,-1.73711,-1.92134,-1.71271,-1.92688,-43.8901,-4.215,104.614,100.133,95.7545,91.4776,87.3026,83.2295,79.2581,75.3885,71.6208,67.9549,64.3908,60.9285,57.5681,54.3094,51.1526,48.0976,45.1444,42.2931,39.5435,36.8958,34.3499,31.9058,29.5635,27.3231,25.1845,23.1477,21.2127,19.3795,17.6481,16.0186,14.4909,13.065,11.7409,10.5186,9.39818,8.37955,7.46275,6.64776,5.93459,5.32323,4.8137,4.40599,4.10009,3.89601,3.79376,3.79332,3.89469,4.09789,4.40291,4.80974,5.3184,5.92887,6.64116,7.45527,8.37119,9.38894,10.5085,11.7299,13.0531,14.4781,16.005,17.6336,19.3641,21.1964,23.1305,25.1664,27.3042,29.5438,31.8851,34.3283,36.8734,39.5202,42.2689,45.1194,48.0717,51.1258,54.2817,57.5395,60.8991,64.3604,67.9237,71.5887,75.3555,79.2242,83.1947,87.267,91.4411,95.7171,100.095,104.574,109.156,113.839,118.624,123.511,128.5,133.59,138.782,144.077,149.472,154.97,154.97,214.892
0,4.99511,5.01773,4.98301,2.45726,-1.81932,-1.81807,-1.81936,-1.89852,-1.81812,-1.83141,-1.83167,-1.82394,-1.81818,-1.97897,-1.95652,-1.84189,-1.90626,-1.83134,-1.8241,-1.82062,-1.825,-1.86463,-1.88466,-1.818,-1.85435,-2.09662,-1.86575,-2.06391,-2.13528,-1.95871,-1.82578,-1.81823,-1.81931,-1.96921,-2.31125,-2.20232,-1.83309,-2.18234,-1.82985,-1.89356,-1.82359,-2.29885,-2.01532,-1.88592,-2.06561,-1.94681,-2.09798,-1.8539,-1.81943,-1.87984,-1.93361,-1.82386,-1.95696,-1.83032,-1.914,-1.88013,-2.51893,-1.82964,-1.82687,-1.84512,-1.8187,-1.81814,-1.82919,-1.82561,-1.84111,-1.91303,-1.82001,-1.90749,-2.33162,-1.82067,-1.82688,-1.89595,-1.82472,-1.99084,-2.11892,-1.81958,-1.95419,-1.81828,-1.85303,-1.84742,-1.83711,-1.88466,-1.87335,-1.83883,-1.89365,-1.82112,-1.95972,-1.90905,-1.94224,-1.8882,-1.82331,-2.04937,-1.89083,-1.82373,-2.07902,-1.89087,-1.87072,-1.86064,-1.86588,-1.84926,-1.85164,-1.9868,-1.83073,-2.00291,-35.1083,-3.81719,104.772,100.284,95.8986,91.6147,87.4327,83.3527,79.3746,75.4984,71.7242,68.0518,64.4815,61.013,57.6465,54.3819,51.2192,48.1585,45.1997,42.3428,39.5879,36.9349,34.3838,31.9346,29.5874,27.3421,25.1988,23.1573,21.2178,19.3803,17.6446,16.0109,14.4792,13.0493,11.7214,10.4954,9.37139,8.34927,7.42908,6.61082,5.8945,5.2801,4.76763,4.3571,4.04849,3.84182,3.73708,3.73427,3.83339,4.03444,4.33742,4.74233,5.24917,5.85794,6.56864,7.38128,8.29584,9.31234,10.4308,11.6511,12.9734,14.3976,15.9238,17.5519,19.2819,21.1138,23.0477,25.0835,27.2212,29.4609,31.8025,34.246,36.7915,39.4388,42.1882,45.0394,47.9926,51.0477,54.2047,57.4637,60.8246,64.2874,67.8522,71.5189,75.2875,79.1581,83.1306,87.205,91.3813,95.6596,100.04,104.522,109.106,113.792,118.58,123.47,128.462,133.555,138.751,144.049,149.448,154.95,154.95,214.914
0,5.00336,5.08247,4.99733,2.49524,-1.83757,-1.83374,-1.83336,-1.89529,-1.8337,-1.85443,-1.85483,-1.8449,-1.83541,-2.01565,-1.94529,-1.86726,-1.90129,-1.85452,-1.84514,-1.83369,-1.84626,-1.86634,-1.91451,-1.83401,-1.88069,-2.07386,-1.86806,-2.04498,-2.17251,-1.99049,-1.84615,-1.83343,-1.83345,-1.96224,-2.34404,-2.23347,-1.84331,-2.21088,-1.84113,-1.91657,-1.83659,-2.27889,-2.01256,-1.89281,-2.08476,-1.95131,-2.11379,-1.86559,-1.83435,-1.89147,-1.94403,-1.83896,-1.96908,-1.84598,-1.92951,-1.89702,-2.49859,-1.84705,-1.83971,-1.855,-1.83521,-1.83433,-1.84017,-1.84538,-1.86426,-1.94363,-1.83899,-1.94093,-2.28199,-1.83348,-1.836,-1.93493,-1.84954,-1.96305,-2.18413,-1.8422,-2.01079,-1.83526,-1.89489,-1.88891,-1.87581,-1.86617,-1.8575,-1.83726,-1.95839,-1.85327,-1.91244,-1.98548,-2.03002,-1.96353,-1.83432,-2.17064,-1.85736,-1.83491,-2.21941,-1.85401,-1.95724,-1.94433,-1.84001,-1.9306,-1.83483,-2.13637,-1.83483,-1.90583,-32.3892,-4.36358,104.669,100.18,95.7922,91.5069,87.3238,83.2427,79.2637,75.3868,71.6121,67.9394,64.3688,60.9003,57.5339,54.2697,51.1075,48.0474,45.0894,42.2335,39.4797,36.828,34.2784,31.831,29.4856,27.2423,25.1011,23.062,21.125,19.2901,17.5573,15.9266,14.398,12.9715,11.6471,10.4248,9.30458,8.28647,7.37047,6.55656,5.84475,5.23505,4.72744,4.32193,4.01851,3.8172,3.71799,3.72087,3.82586,4.03294,4.34212,4.75341,5.26679,5.88227,6.59984,7.41952,8.3413,9.36517,10.4911,11.7192,13.0494,14.4817,16.016,17.6525,19.3911,21.2317,23.1745,25.2194,27.3663,29.6154,31.9666,34.4198,36.9752,39.6327,42.3922,45.2539,48.2176,51.2835,54.4514,57.7215,61.0936,64.5679,68.1442,71.8227,75.6032,79.4859,83.4706,87.5575,91.7464,96.0375,100.431,104.926,109.523,114.223,119.024,123.928,128.934,134.041,139.251,144.563,149.977,155.494,155.494,215.613
0,4.98544,5.00782,4.99555,2.49463,-1.84063,-1.83462,-1.83317,-1.88869,-1.83397,-1.85659,-1.85627,-1.84538,-1.83526,-2.0146,-1.94716,-1.86523,-1.90466,-1.8519,-1.84281,-1.83402,-1.84325,-1.87149,-1.90577,-1.83318,-1.87318,-2.09204,-1.87531,-2.0634,-2.1492,-1.9743,-1.84158,-1.8332,-1.83414,-1.97799,-2.31382,-2.20693,-1.84772,-2.18586,-1.84486,-1.90545,-1.83887,-2.30338,-2.02728,-1.90077,-2.0697,-1.96088,-2.10048,-1.86952,-1.83482,-1.89521,-1.9481,-1.83942,-1.97082,-1.84587,-1.92834,-1.89489,-2.50878,-1.84486,-1.84138,-1.85903,-1.8338,-1.83323,-1.84414,-1.8402,-1.85477,-1.92324,-1.83468,-1.91679,-2.34057,-1.83651,-1.84341,-1.90334,-1.83792,-2.01129,-2.11011,-1.83365,-1.95318,-1.83433,-1.86005,-1.85473,-1.84577,-1.91134,-1.90017,-1.86245,-1.8906,-1.83357,-1.99795,-1.90064,-1.92776,-1.88115,-1.84653,-2.01576,-1.9321,-1.84895,-2.03509,-1.93697,-1.86103,-1.85317,-1.9115,-1.84452,-1.89598,-1.9431,-1.86812,-2.08569,-35.0376,-3.47347,104.593,100.113,95.7361,91.4605,87.2866,83.2144,79.244,75.3753,71.6083,67.9431,64.3796,60.9178,57.5578,54.2995,51.1429,48.0881,45.135,42.2837,39.534,36.8861,34.34,31.8956,29.5529,27.3119,25.1727,23.1352,21.1994,19.3654,17.6331,16.0025,14.4737,13.0466,11.7213,10.4976,9.37574,8.35558,7.43715,6.62046,5.9055,5.29227,4.78078,4.37102,4.06299,3.8567,3.75214,3.74932,3.84822,4.04886,4.35124,4.75535,5.26119,5.86876,6.57807,7.38911,8.30188,9.31639,10.4326,11.6506,12.9703,14.3918,15.9149,17.5398,19.2665,21.0949,23.025,25.0568,27.1904,29.4257,31.7627,34.2015,36.742,39.3843,42.1282,44.9739,47.9214,50.9706,54.1215,57.3741,60.7285,64.1846,67.7424,71.402,75.1633,79.0264,82.9911,87.0577,91.2259,95.4959,99.8676,104.341,108.916,113.593,118.372,123.252,128.234,133.318,138.504,143.791,149.18,154.671,154.671,214.519
0,5.02535,5.05012,5.02704,2.64177,-1.9091,-1.92006,-1.92685,-2.06142,-1.91405,-1.8912,-1.89083,-1.89309,-1.90132,-1.95875,-2.0949,-1.89227,-2.02834,-1.8907,-1.89053,-1.90668,-1.8904,-1.96406,-1.92069,-1.89471,-1.90469,-2.18729,-1.95462,-2.14828,-2.12156,-1.98589,-1.89244,-1.89273,-1.89462,-2.04269,-2.28373,-2.19598,-1.9089,-2.18377,-1.90464,-1.94764,-1.89756,-2.32434,-2.07172,-1.95497,-2.09464,-2.00884,-2.12303,-1.92493,-1.8924,-1.9484,-1.99668,-1.89702,-2.01814,-1.90354,-1.98067,-1.9505,-2.47447,-1.90391,-1.89533,-1.90838,-1.89249,-1.8916,-1.89576,-1.90223,-1.91981,-1.99249,-1.89639,-1.99084,-2.28074,-1.8904,-1.89191,-1.98781,-1.90797,-1.99697,-2.22066,-1.9016,-2.06392,-1.89424,-1.9564,-1.95159,-1.9395,-1.91052,-1.90363,-1.89101,-2.02815,-1.92045,-1.94,-2.06217,-2.10955,-2.04515,-1.89776,-2.26024,-1.89731,-1.90135,-2.32322,-1.89409,-2.05991,-2.04896,-1.8905,-2.0402,-1.89404,-2.27706,-1.91097,-1.91072,-27.9958,-4.68023,105.41,100.895,96.4832,92.1736,87.9665,83.862,79.86,75.9606,72.1637,68.4693,64.8775,61.3883,58.0016,54.7174,51.5358,48.4568,45.4803,42.6063,39.8349,37.1661,34.5997,32.136,29.7747,27.5161,25.36,23.3064,21.3553,19.5069,17.7609,16.1175,14.5767,13.1384,11.8027,10.5695,9.43882,8.41072,7.48517,6.66216,5.9417,5.32379,4.80843,4.39561,4.08534,3.87762,3.77245,3.76983,3.86975,4.07222,4.37724,4.7848,5.29492,5.90758,6.62279,7.44054,8.36085,9.3837,10.5091,11.737,13.0675,14.5006,16.0362,17.6743,19.415,21.2582,23.204,25.2523,27.4032,29.6566,32.0126,34.4711,37.0322,39.6958,42.462,45.3307,48.3019,51.3757,54.5521,57.831,61.2124,64.6964,68.283,71.972,75.7637,79.6579,83.6546,87.7539,91.9557,96.2601,100.667,105.176,109.788,114.503,119.32,124.24,129.262,134.387,139.614,144.944,150.376,155.911,155.911,216.24
0,5.01453,5.03463,4.90033,2.29108,-1.75146,-1.75854,-1.76414,-1.89742,-1.75602,-1.75068,-1.75135,-1.74837,-1.7498,-1.89,-1.94894,-1.7626,-1.87713,-1.75557,-1.75057,-1.75505,-1.75211,-1.81227,-1.81472,-1.74835,-1.78497,-2.07893,-1.80588,-2.03456,-2.11196,-1.91122,-1.75772,-1.74807,-1.74889,-1.91318,-2.33442,-2.20934,-1.76137,-2.19014,-1.75754,-1.84728,-1.75143,-2.26808,-1.95313,-1.81311,-2.06013,-1.87712,-2.10027,-1.77925,-1.74817,-1.80561,-1.86227,-1.75107,-1.88759,-1.75668,-1.84228,-1.80691,-2.59761,-1.75659,-1.76309,-1.78694,-1.74805,-1.74798,-1.76491,-1.75415,-1.77042,-1.84991,-1.74948,-1.84632,-2.34655,-1.75135,-1.75823,-1.83911,-1.75665,-1.93973,-2.10717,-1.7512,-1.91864,-1.74797,-1.79854,-1.79278,-1.78026,-1.8064,-1.79342,-1.76042,-1.86524,-1.76046,-1.86878,-1.89574,-1.94466,-1.8736,-1.74797,-2.10335,-1.78961,-1.74805,-2.16282,-1.78327,-1.87301,-1.85993,-1.76135,-1.84702,-1.75226,-2.08222,-1.74848,-1.84458,-38.2037,-4.76869,105.091,100.585,96.1819,91.8811,87.6826,83.5865,79.5926,75.7011,71.9119,68.2251,64.6405,61.1583,57.7784,54.5009,51.3257,48.2528,45.2822,42.414,39.648,36.9845,34.4232,31.9643,29.6077,27.3534,25.2014,23.1518,21.2045,19.3595,17.6169,15.9766,14.4386,13.0029,11.6696,10.4386,9.30987,8.28351,7.35948,6.53778,5.8184,5.20135,4.68663,4.27424,3.96417,3.75643,3.65101,3.64793,3.74717,3.94874,4.25263,4.65885,5.1674,5.77827,6.49148,7.30701,8.22486,9.24504,10.3676,11.5924,12.9196,14.349,15.8809,17.515,19.2515,21.0903,23.0314,25.0749,27.2206,29.4687,31.8192,34.2719,36.827,39.4844,42.2442,45.1063,48.0707,51.1374,54.3064,57.5778,60.9515,64.4275,68.0059,71.6866,75.4696,79.3549,83.3426,87.4326,91.6249,95.9196,100.317,104.816,109.417,114.121,118.928,123.836,128.847,133.961,139.176,144.494,149.914,155.437,155.437,215.631
0,5.01443,5.00007,4.95959,2.13973,-1.69898,-1.71379,-1.72364,-1.91623,-1.70766,-1.67983,-1.67967,-1.68177,-1.69233,-1.79372,-1.97624,-1.68398,-1.87959,-1.68065,-1.67965,-1.70186,-1.67974,-1.78737,-1.72849,-1.68533,-1.70292,-2.12607,-1.77494,-2.06791,-2.03629,-1.82784,-1.68313,-1.6828,-1.68553,-1.9084,-2.28494,-2.15088,-1.7064,-2.13318,-1.69983,-1.77034,-1.68924,-2.32951,-1.94773,-1.77261,-2.00193,-1.85116,-2.04846,-1.72648,-1.68131,-1.75906,-1.82832,-1.68637,-1.85721,-1.69405,-1.80061,-1.7568,-2.62104,-1.69284,-1.69338,-1.71889,-1.6801,-1.67965,-1.69642,-1.68824,-1.7078,-1.80082,-1.6818,-1.79504,-2.36128,-1.68331,-1.69129,-1.78366,-1.6892,-1.90234,-2.08605,-1.6827,-1.86954,-1.67965,-1.7334,-1.72654,-1.71246,-1.75318,-1.73811,-1.69765,-1.80265,-1.69015,-1.83207,-1.83341,-1.88597,-1.80759,-1.68031,-2.0568,-1.73908,-1.67989,-2.11779,-1.73255,-1.80111,-1.78657,-1.70406,-1.77165,-1.69064,-2.01957,-1.67978,-1.81739,-43.9726,-4.95864,105.32,100.811,96.4047,92.1005,87.8986,83.799,79.8018,75.9069,72.1143,68.424,64.8361,61.3504,57.9672,54.6862,51.5076,48.4312,45.4572,42.5856,39.8162,37.1492,34.5845,32.1222,29.7621,27.5044,25.349,23.296,21.3452,19.4968,17.7507,16.1069,14.5655,13.1264,11.7896,10.5551,9.42298,8.39317,7.46568,6.64051,5.91767,5.29715,4.77896,4.36309,4.04955,3.83833,3.72944,3.72287,3.81863,4.01671,4.31712,4.71985,5.22491,5.83229,6.542,7.35403,8.26839,9.28507,10.4041,11.6254,12.9491,14.375,15.9034,17.534,19.2669,21.1022,23.0398,25.0798,27.222,29.4666,31.8135,34.2627,36.8143,39.4682,42.2244,45.0829,48.0438,51.1069,54.2724,57.5403,60.9104,64.3829,67.9577,71.6348,75.4143,79.2961,83.2802,87.3666,91.5554,95.8464,100.24,104.736,109.334,114.034,118.837,123.742,128.749,133.859,139.071,144.385,149.802,155.321,155.321,215.48
0,5.01089,4.96391,5.02434,2.28156,-1.77588,-1.79306,-1.80397,-1.99847,-1.78599,-1.74761,-1.74677,-1.75215,-1.76735,-1.8163,-2.05523,-1.74402,-1.96108,-1.74406,-1.74642,-1.77825,-1.74502,-1.86831,-1.77028,-1.75703,-1.75369,-2.19251,-1.8542,-2.13641,-2.01259,-1.84619,-1.74403,-1.75239,-1.75619,-1.9811,-2.22236,-2.11181,-1.77987,-2.09891,-1.7721,-1.80548,-1.7595,-2.36554,-2.0113,-1.8441,-1.99643,-1.91794,-2.03717,-1.79668,-1.74797,-1.82747,-1.89244,-1.75377,-1.91765,-1.76156,-1.86332,-1.82158,-2.54087,-1.75912,-1.75287,-1.7735,-1.74487,-1.74407,-1.75633,-1.75289,-1.77082,-1.85407,-1.7461,-1.84707,-2.34133,-1.74706,-1.7544,-1.83339,-1.75139,-1.94527,-2.09196,-1.74561,-1.90192,-1.74411,-1.78505,-1.77879,-1.76695,-1.81882,-1.80536,-1.766,-1.83626,-1.74863,-1.89961,-1.85761,-1.8988,-1.83455,-1.7475,-2.03307,-1.81605,-1.74711,-2.07632,-1.81243,-1.82143,-1.80951,-1.78344,-1.79664,-1.7679,-1.98178,-1.74915,-1.91315,-39.7197,-4.34087,105.477,100.968,96.5613,92.2568,88.0546,83.9547,79.957,76.0615,72.2683,68.5773,64.9886,61.5022,58.118,54.8361,51.6564,48.5789,45.6038,42.7308,39.9601,37.2917,34.7255,32.2616,29.9,27.6405,25.4834,23.4285,21.4758,19.6254,17.8773,16.2314,14.6877,13.2463,11.9072,10.6703,9.53565,8.50327,7.57314,6.74526,6.01963,5.39626,4.87514,4.45627,4.13965,3.92529,3.81318,3.80332,3.89572,4.09037,4.38727,4.78642,5.28782,5.89148,6.59739,7.40556,8.31597,9.32864,10.4436,11.6607,12.9802,14.4018,15.9258,17.552,19.2804,21.1111,23.044,25.0792,27.2167,29.4564,31.7983,34.2425,36.789,39.4377,42.1887,45.0419,47.9973,51.0551,54.215,57.4773,60.8417,64.3085,67.8774,71.5487,75.3222,79.1979,83.1759,87.2562,91.4387,95.7234,100.11,104.6,109.191,113.885,118.681,123.579,128.58,133.683,138.888,144.195,149.604,155.116,155.116,215.2
0,5.02554,4.98285,5.00353,2.24878,-1.79722,-1.81934,-1.8316,-2.06469,-1.80319,-1.74431,-1.74176,-1.7505,-1.77141,-1.78086,-2.10046,-1.72994,-1.98934,-1.73189,-1.73627,-1.7764,-1.73312,-1.8749,-1.75005,-1.7477,-1.73643,-2.21111,-1.85152,-2.14695,-1.99697,-1.83028,-1.72943,-1.73889,-1.7426,-1.97446,-2.22252,-2.1101,-1.76543,-2.09933,-1.75692,-1.79556,-1.74398,-2.35862,-1.99714,-1.8277,-1.99762,-1.90165,-2.04063,-1.77988,-1.73258,-1.81066,-1.87608,-1.73808,-1.90212,-1.74581,-1.84802,-1.80629,-2.55842,-1.74414,-1.73923,-1.76054,-1.73039,-1.72963,-1.74178,-1.73936,-1.75882,-1.84732,-1.73258,-1.84235,-2.32564,-1.73125,-1.73712,-1.83305,-1.74122,-1.91625,-2.11893,-1.73442,-1.91787,-1.72957,-1.78811,-1.78183,-1.76804,-1.78332,-1.77052,-1.73914,-1.86185,-1.74612,-1.84347,-1.8963,-1.94983,-1.87348,-1.72959,-2.12343,-1.76409,-1.73036,-2.19166,-1.75703,-1.87877,-1.86521,-1.7372,-1.85277,-1.73051,-2.11746,-1.7328,-1.80725,-39.1093,-5.07833,105.728,101.206,96.7868,92.4702,88.2562,84.1447,80.1357,76.2293,72.4255,68.7242,65.1254,61.6293,58.2356,54.9445,51.756,48.67,45.6866,42.8057,40.0274,37.3516,34.7784,32.3077,29.9396,27.674,25.511,23.4505,21.4926,19.6372,17.8844,16.2341,14.6864,13.2413,11.8987,10.6586,9.52109,8.48614,7.55374,6.72388,5.99658,5.37184,4.84964,4.42999,4.1129,3.89836,3.78637,3.77693,3.87004,4.0657,4.36392,4.76469,5.268,5.87387,6.5823,7.39327,8.30679,9.32287,10.4415,11.6627,12.9864,14.4127,15.9415,17.5729,19.3068,21.1433,23.0824,25.124,27.2681,29.5148,31.864,34.3158,36.8702,39.5271,42.2865,45.1485,48.1131,51.1802,54.3499,57.6221,60.9968,64.4741,68.054,71.7364,75.5214,79.4089,83.399,87.4916,91.6868,95.9845,100.385,104.888,109.493,114.201,119.011,123.924,128.94,134.058,139.279,144.602,150.028,155.556,155.556,215.82
0,5.02144,4.95376,4.97155,2.5033,-1.8928,-1.91105,-1.92124,-2.11137,-1.89826,-1.84965,-1.84755,-1.85494,-1.8724,-1.87604,-2.1419,-1.83732,-2.05143,-1.83915,-1.84301,-1.87673,-1.84025,-1.9578,-1.85191,-1.85269,-1.84153,-2.23163,-1.93823,-2.179,-2.04841,-1.91563,-1.83657,-1.84492,-1.84796,-2.03707,-2.2312,-2.14131,-1.86633,-2.13356,-1.85911,-1.88976,-1.84838,-2.34366,-2.05169,-1.91502,-2.05512,-1.97351,-2.09126,-1.87569,-1.83871,-1.89938,-1.9507,-1.84248,-1.97022,-1.84794,-1.92657,-1.89362,-2.52404,-1.84601,-1.84704,-1.86636,-1.83676,-1.83655,-1.85029,-1.84173,-1.85484,-1.91974,-1.83745,-1.91473,-2.351,-1.84066,-1.84763,-1.90527,-1.84138,-2.01136,-2.11714,-1.83756,-1.96355,-1.83699,-1.86944,-1.86476,-1.85544,-1.89881,-1.887,-1.85418,-1.91589,-1.84138,-1.96044,-1.93702,-1.97352,-1.91931,-1.83819,-2.09377,-1.88763,-1.83753,-2.13771,-1.88207,-1.91586,-1.90605,-1.85877,-1.89626,-1.8474,-2.07132,-1.83713,-1.94534,-32.8766,-4.22026,105.739,101.218,96.8,92.4844,88.2713,84.1606,80.1524,76.2467,72.4434,68.7426,65.1443,61.6484,58.255,54.9641,51.7756,48.6896,45.7061,42.825,40.0464,37.3703,34.7967,32.3255,29.9568,27.6905,25.5267,23.4654,21.5066,19.6502,17.8963,16.2448,14.6958,13.2493,11.9053,10.6637,9.52461,8.48797,7.5538,6.7221,5.99287,5.3661,4.8418,4.41997,4.10061,3.88371,3.76928,3.75732,3.84783,4.04081,4.33625,4.73417,5.23454,5.83739,6.54271,7.35049,8.26074,9.27346,10.3886,11.6063,12.9264,14.349,15.8741,17.5016,19.2316,21.0641,22.999,25.0364,27.1762,29.4186,31.7634,34.2106,36.7604,39.4126,42.1673,45.0244,47.984,51.0461,54.2106,57.4776,60.8471,64.3191,67.8935,71.5704,75.3497,79.2315,83.2158,87.3026,91.4918,95.7835,100.178,104.674,109.273,113.975,118.779,123.685,128.694,133.806,139.02,144.336,149.755,155.276,155.276,215.466
0,4.99564,5.02702,5.01354,2.19045,-1.70479,-1.70314,-1.70473,-1.8041,-1.70321,-1.71999,-1.72028,-1.71052,-1.70329,-1.90524,-1.8779,-1.73287,-1.81478,-1.71956,-1.71052,-1.70654,-1.71156,-1.76265,-1.78577,-1.70309,-1.74777,-2.05683,-1.76457,-2.01594,-2.09822,-1.87722,-1.71213,-1.7035,-1.70507,-1.8972,-2.31655,-2.17999,-1.72348,-2.15438,-1.71937,-1.79459,-1.71117,-2.31809,-1.958,-1.7926,-2.00676,-1.87119,-2.04634,-1.75169,-1.70564,-1.78572,-1.85536,-1.71209,-1.8859,-1.72109,-1.83094,-1.78713,-2.5653,-1.72048,-1.71197,-1.73305,-1.7048,-1.70374,-1.71433,-1.71534,-1.73684,-1.83223,-1.70719,-1.82546,-2.32614,-1.70491,-1.71123,-1.81124,-1.71474,-1.90553,-2.10271,-1.70688,-1.8893,-1.70305,-1.75518,-1.74764,-1.73341,-1.77603,-1.76261,-1.72312,-1.81148,-1.71009,-1.86368,-1.833,-1.87762,-1.80549,-1.70649,-2.02033,-1.78071,-1.70671,-2.0608,-1.78002,-1.78341,-1.76962,-1.75089,-1.75396,-1.73476,-1.94226,-1.71265,-1.90852,-43.2209,-4.32793,104.77,100.282,95.8968,91.6133,87.4318,83.3522,79.3745,75.4988,71.7251,68.0532,64.4834,61.0154,57.6494,54.3854,51.2232,48.1631,45.2048,42.3486,39.5942,36.9418,34.3913,31.9428,29.5962,27.3516,25.2089,23.1681,21.2293,19.3924,17.6575,16.0245,14.4935,13.0643,11.7372,10.512,9.38867,8.36733,7.44793,6.63047,5.91495,5.30137,4.78974,4.38004,4.07229,3.86648,3.76261,3.76068,3.8607,4.06265,4.36655,4.77239,5.28017,5.88989,6.60155,7.41516,8.3307,9.34819,10.4676,11.689,13.0123,14.4376,15.9648,17.5939,19.325,21.158,23.0929,25.1299,27.2687,29.5095,31.8522,34.2969,36.8435,39.492,42.2425,45.095,48.0493,51.1057,54.2639,57.5241,60.8863,64.3503,67.9164,71.5843,75.3542,79.2261,83.1999,87.2756,91.4533,95.7329,100.114,104.598,109.183,113.871,118.66,123.551,128.545,133.64,138.837,144.136,149.537,155.04,155.04,215.019
